Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
Current time: 2020-08-17_15-22-39-315009
2020-08-17 18-25-33-111665 1328 10985810 217 37.04 10291 27.24
2020-08-17 18-25-39-085946 1329 10991789 238 40.82 10297 27.34
2020-08-17 18-25-41-241356 1330 10993946 376 76.43 10303 27.13
2020-08-17 18-25-44-687895 1331 10997395 465 122.12 10310 27.45
2020-08-17 18-25-50-431128 1332 11003144 241 41.39 10318 27.24
2020-08-17 18-25-56-819621 1333 11009538 184 31.36 10326 27.13
2020-08-17 18-26-06-139558 1334 11018866 255 43.96 10333 27.24
2020-08-17 18-26-21-383104 1335 11034124 195 33.17 10343 27.24
2020-08-17 18-26-21-702377 1336 11034442 230 39.39 10349 27.24
2020-08-17 18-26-21-804376 1337 11034545 166 28.62 10355 27.13
2020-08-17 18-26-24-254206 1338 11036996 254 43.77 10361 27.34
2020-08-17 18-26-26-461602 1339 11039206 423 97.36 10367 27.34
2020-08-17 18-26-27-109516 1340 11039854 238 40.82 10374 27.34
2020-08-17 18-26-40-891724 1341 11053648 211 35.96 10382 27.34
2020-08-17 18-26-42-655777 1342 11055414 190 32.33 10388 27.34
2020-08-17 18-26-51-926687 1343 11064691 518 151.06 10396 26.91
2020-08-17 18-27-01-125280 1344 11073900 268 46.26 10404 27.45
2020-08-17 18-27-12-330523 1345 11085115 384 80.08 10413 27.24
2020-08-17 18-27-17-347682 1346 11090137 217 37.04 10419 27.13
2020-08-17 18-27-22-991262 1347 11095785 211 35.96 10429 27.34
2020-08-17 18-27-48-485046 1348 11121301 195 33.17 10446 27.45
2020-08-17 18-27-49-453467 1349 11122270 88 20.96 10452 27.34
2020-08-17 18-27-54-347875 1350 11127169 193 32.84 10458 27.24
2020-08-17 18-27-58-828069 1351 11131653 216 36.85 10466 27.13
2020-08-17 18-27-58-896885 1352 11131721 384 80.08 10472 27.45
2020-08-17 18-28-28-644213 1353 11161494 199 33.86 10488 27.13
2020-08-17 18-28-32-749678 1354 11165604 222 37.96 10495 27.13
2020-08-17 18-28-35-200459 1355 11168056 273 47.25 10501 27.34
2020-08-17 18-28-54-207081 1356 11187080 211 35.96 10511 27.13
2020-08-17 18-29-00-889072 1357 11193767 408 90.57 10519 26.91
2020-08-17 18-29-02-813754 1358 11195695 127 24.18 10525 27.34
2020-08-17 18-29-09-332120 1359 11202217 319 57.64 10533 27.34
2020-08-17 18-29-13-740316 1360 11206631 63 17.91 10540 27.13
2020-08-17 18-29-28-837777 1361 11221741 135 24.92 10549 27.34
2020-08-17 18-29-30-980042 1362 11223884 268 46.26 10556 27.34
2020-08-17 18-29-37-896158 1363 11230806 476 129.76 10565 26.91
2020-08-17 18-29-39-420293 1364 11232332 230 39.39 10571 27.34
2020-08-17 18-29-39-472724 1365 11232386 88 20.96 10577 27.34
2020-08-17 18-29-45-589705 1366 11238507 316 56.81 10585 27.13
2020-08-17 18-29-53-652732 1367 11246576 371 73.82 10594 27.34
2020-08-17 18-30-03-605518 1368 11256539 192 32.67 10603 27.34
2020-08-17 18-30-05-789449 1369 11258724 174 29.79 10611 27.34
2020-08-17 18-30-12-758330 1370 11265699 327 59.28 10618 27.34
2020-08-17 18-30-20-994330 1371 11273942 286 49.78 10626 27.13
2020-08-17 18-30-25-002870 1372 11277955 216 36.85 10635 27.34
2020-08-17 18-30-29-502418 1373 11282457 236 40.44 10642 27.34
2020-08-17 18-30-32-845761 1374 11285804 275 47.73 10649 27.24
2020-08-17 18-30-38-818695 1375 11291783 99 21.91 10656 27.13
2020-08-17 18-30-43-224209 1376 11296191 355 68.30 10662 27.45
2020-08-17 18-30-49-208517 1377 11302181 207 35.26 10671 26.91
2020-08-17 18-30-53-662960 1378 11306639 302 53.30 10678 27.34
2020-08-17 18-31-14-391162 1379 11327385 270 46.71 10691 27.34
2020-08-17 18-31-17-059663 1380 11330054 441 109.77 10697 27.34
2020-08-17 18-31-19-735840 1381 11332734 206 35.07 10705 27.13
2020-08-17 18-31-22-662493 1382 11335664 140 25.42 10714 27.34
2020-08-17 18-31-25-490781 1383 11338494 275 47.73 10721 27.45
2020-08-17 18-31-38-311381 1384 11351326 184 31.36 10731 27.13
2020-08-17 18-31-44-906047 1385 11357927 263 45.37 10742 27.45
2020-08-17 18-31-45-233208 1386 11358254 134 24.82 10748 27.24
2020-08-17 18-31-48-170148 1387 11361193 196 33.35 10756 27.34
2020-08-17 18-31-52-191104 1388 11365218 216 36.85 10764 27.34
2020-08-17 18-31-55-941279 1389 11368972 254 43.77 10774 27.34
2020-08-17 18-32-00-516731 1390 11373552 76 19.69 10780 26.91
2020-08-17 18-32-01-761478 1391 11374796 350 66.46 10786 27.45
2020-08-17 18-32-11-465921 1392 11384509 195 33.17 10792 26.91
2020-08-17 18-32-13-273778 1393 11386317 428 101.58 10798 26.91
2020-08-17 18-32-28-327013 1394 11401384 140 25.42 10812 27.34
2020-08-17 18-32-35-909534 1395 11408974 385 80.11 10819 27.34
2020-08-17 18-32-40-638279 1396 11413707 163 28.20 10826 27.24
2020-08-17 18-32-43-295635 1397 11416367 188 32.01 10832 27.34
2020-08-17 18-32-55-336590 1398 11428418 384 80.08 10842 27.34
2020-08-17 18-33-09-460963 1399 11442554 199 33.86 10852 27.13
2020-08-17 18-33-15-744275 1400 11448844 127 24.18 10859 27.24
2020-08-17 18-33-18-521639 1401 11451624 188 32.01 10865 27.13
2020-08-17 18-33-19-633198 1402 11452736 327 59.28 10871 27.34
2020-08-17 18-33-29-166188 1403 11462278 211 35.96 10881 27.34
2020-08-17 18-33-40-041519 1404 11473162 316 56.81 10889 27.34
2020-08-17 18-33-44-829862 1405 11477955 99 21.91 10895 27.34
2020-08-17 18-34-01-187899 1406 11494327 177 30.25 10905 27.45
2020-08-17 18-34-01-763987 1407 11494903 207 35.26 10911 26.91
2020-08-17 18-34-02-742013 1408 11495881 231 39.55 10917 27.34
2020-08-17 18-34-11-533204 1409 11504680 198 33.69 10925 27.13
2020-08-17 18-34-36-432775 1410 11529603 305 53.88 10934 26.91
2020-08-17 18-34-41-291838 1411 11534466 291 50.97 10941 27.45
2020-08-17 18-34-42-882775 1412 11536058 188 32.01 10949 27.34
2020-08-17 18-34-49-100028 1413 11542281 147 26.19 10956 27.24
2020-08-17 18-34-49-306512 1414 11542488 192 32.67 10962 27.45
2020-08-17 18-34-54-770419 1415 11547957 71 19.06 10969 27.34
2020-08-17 18-35-06-839307 1416 11560035 224 38.29 10976 27.45
2020-08-17 18-35-25-026679 1417 11578238 248 42.69 10984 27.13
2020-08-17 18-35-31-341191 1418 11584559 179 30.55 10991 27.34
2020-08-17 18-35-32-405687 1419 11585624 271 46.93 10998 27.34
2020-08-17 18-35-38-185805 1420 11591409 143 25.74 11007 27.45
2020-08-17 18-35-42-247314 1421 11595473 176 30.09 11015 27.45
2020-08-17 18-35-46-942996 1422 11600174 352 66.89 11022 27.34
2020-08-17 18-36-00-781469 1423 11614024 319 57.64 11033 27.34
2020-08-17 18-36-01-525318 1424 11614769 287 50.23 11039 27.13
2020-08-17 18-36-07-053318 1425 11620300 295 51.75 11046 26.91
2020-08-17 18-36-08-974967 1426 11622225 339 62.98 11052 27.34
2020-08-17 18-36-11-112836 1427 11624365 240 41.21 11059 27.34
2020-08-17 18-36-15-648793 1428 11628905 337 62.30 11069 27.34
2020-08-17 18-36-16-508966 1429 11629766 83 20.46 11075 27.34
2020-08-17 18-36-26-143334 1430 11639407 248 42.69 11084 27.24
2020-08-17 18-36-28-303887 1431 11641571 211 35.96 11090 27.34
2020-08-17 18-36-30-649560 1432 11643918 184 31.36 11096 27.34
2020-08-17 18-36-31-047106 1433 11644316 211 35.96 11102 27.13
2020-08-17 18-36-42-036743 1434 11655314 240 41.21 11109 27.34
2020-08-17 18-36-46-595844 1435 11659878 227 38.83 11116 27.34
2020-08-17 18-36-47-733831 1436 11661017 231 39.55 11122 27.45
2020-08-17 18-36-54-567297 1437 11667857 83 20.46 11129 27.13
2020-08-17 18-36-55-994390 1438 11669284 159 27.66 11137 26.91
2020-08-17 18-36-59-669831 1439 11672964 252 43.42 11144 27.13
2020-08-17 18-37-06-250599 1440 11679550 193 32.84 11152 27.34
2020-08-17 18-37-06-375527 1441 11679675 152 26.78 11158 26.91
2020-08-17 18-37-07-508383 1442 11680808 230 39.39 11165 27.13
2020-08-17 18-37-15-659677 1443 11688968 220 37.58 11174 27.34
2020-08-17 18-37-23-158781 1444 11696473 185 31.51 11181 27.34
2020-08-17 18-37-29-707193 1445 11703027 334 61.44 11187 27.34
2020-08-17 18-37-38-146782 1446 11711473 327 59.28 11196 27.24
2020-08-17 18-37-49-385996 1447 11722723 199 33.86 11205 27.34
2020-08-17 18-37-58-414091 1448 11731759 108 22.63 11212 26.91
2020-08-17 18-38-06-440034 1449 11739792 211 35.96 11220 27.34
2020-08-17 18-38-31-149421 1450 11764523 224 38.29 11231 27.24
2020-08-17 18-38-33-793547 1451 11767169 188 32.01 11239 27.34
2020-08-17 18-38-34-210435 1452 11767586 224 38.29 11245 27.02
2020-08-17 18-38-41-673846 1453 11775056 156 27.28 11253 27.34
2020-08-17 18-38-41-892242 1454 11775273 240 41.21 11259 27.24
2020-08-17 18-38-48-472596 1455 11781859 300 52.79 11266 26.91
2020-08-17 18-38-49-354116 1456 11782743 316 56.81 11273 27.34
2020-08-17 18-39-00-955827 1457 11794355 124 23.92 11282 27.45
2020-08-17 18-39-16-854028 1458 11810267 145 25.96 11292 27.34
2020-08-17 18-39-17-375733 1459 11810789 240 41.21 11298 27.13
2020-08-17 18-39-20-865000 1460 11814282 287 50.23 11305 27.34
2020-08-17 18-39-33-880456 1461 11827308 344 64.67 11314 27.45
2020-08-17 18-39-34-308428 1462 11827736 184 31.36 11320 27.34
2020-08-17 18-39-38-980238 1463 11832412 206 35.07 11326 27.34
2020-08-17 18-39-45-391756 1464 11838829 156 27.28 11336 27.13
2020-08-17 18-40-01-784603 1465 11855237 304 53.73 11345 26.91
2020-08-17 18-40-03-936260 1466 11857390 323 58.48 11351 27.34
2020-08-17 18-40-18-612378 1467 11872078 167 28.76 11364 27.02
2020-08-17 18-40-21-100996 1468 11874570 225 38.48 11372 27.24
2020-08-17 18-40-21-200722 1469 11874668 433 104.37 11378 27.45
2020-08-17 18-40-53-760967 1470 11907258 236 40.44 11397 27.13
2020-08-17 18-40-55-858066 1471 11909356 184 31.36 11403 27.13
2020-08-17 18-41-08-470100 1472 11921979 152 26.78 11412 27.34
2020-08-17 18-41-17-572531 1473 11931089 184 31.36 11418 27.13
2020-08-17 18-41-18-857123 1474 11932376 348 65.64 11424 27.45
2020-08-17 18-41-27-820831 1475 11941348 243 41.74 11434 27.34
2020-08-17 18-41-29-728516 1476 11943257 159 27.66 11440 26.91
2020-08-17 18-41-35-191387 1477 11948724 334 61.44 11448 26.91
2020-08-17 18-41-42-559862 1478 11956100 216 36.85 11458 27.13
2020-08-17 18-41-50-941754 1479 11964488 204 34.73 11465 26.91
2020-08-17 18-42-01-194298 1480 11974750 161 27.93 11474 26.70
2020-08-17 18-42-01-535382 1481 11975091 185 31.51 11480 27.34
2020-08-17 18-42-08-062624 1482 11981624 184 31.36 11488 26.91
2020-08-17 18-42-11-411800 1483 11984975 591 188.65 11494 26.91
2020-08-17 18-42-11-933532 1484 11985498 145 25.96 11500 27.13
2020-08-17 18-42-12-054159 1485 11985619 408 90.57 11506 27.13
2020-08-17 18-42-28-262117 1486 12001841 158 27.53 11516 27.34
2020-08-17 18-42-36-834285 1487 12010422 63 17.91 11525 27.02
2020-08-17 18-42-51-557833 1488 12025157 167 28.76 11536 27.24
2020-08-17 18-42-51-785607 1489 12025384 368 72.93 11543 27.13
2020-08-17 18-43-02-540170 1490 12036149 199 33.86 11551 26.91
2020-08-17 18-43-07-065605 1491 12040678 304 53.73 11559 26.70
2020-08-17 18-43-07-729407 1492 12041342 302 53.30 11565 27.13
2020-08-17 18-43-07-890977 1493 12041504 313 56.02 11571 26.91
2020-08-17 18-43-08-712441 1494 12042326 366 72.41 11578 27.13
2020-08-17 18-43-18-164459 1495 12051787 391 82.35 11586 26.91
2020-08-17 18-43-28-292019 1496 12061923 300 52.79 11597 26.91
2020-08-17 18-43-30-603866 1497 12064236 230 39.39 11604 27.13
2020-08-17 18-43-37-547666 1498 12071186 206 35.07 11612 27.13
2020-08-17 18-43-41-262844 1499 12074905 377 76.28 11621 26.91
2020-08-17 18-43-41-530167 1500 12075173 295 51.75 11627 26.91
2020-08-17 18-44-01-247225 1501 12094907 273 47.25 11638 26.70
2020-08-17 18-44-03-121574 1502 12096783 190 32.33 11644 26.91
2020-08-17 18-44-07-392698 1503 12101057 323 58.48 11650 26.70
2020-08-17 18-44-14-082313 1504 12107753 143 25.74 11658 26.91
2020-08-17 18-44-16-757581 1505 12110430 172 29.49 11666 27.13
2020-08-17 18-44-17-782219 1506 12111456 220 37.58 11672 26.70
2020-08-17 18-44-27-728544 1507 12121411 176 30.09 11686 26.91
2020-08-17 18-44-33-196129 1508 12126882 486 135.98 11694 26.91
2020-08-17 18-44-34-358357 1509 12128047 206 35.07 11700 27.13
2020-08-17 18-44-43-689296 1510 12137385 220 37.58 11707 26.91
2020-08-17 18-44-44-581166 1511 12138278 224 38.29 11715 26.91
2020-08-17 18-44-54-180741 1512 12147887 287 50.23 11722 26.70
2020-08-17 18-45-03-890470 1513 12157604 126 24.09 11729 26.91
2020-08-17 18-45-49-687357 1514 12203442 255 43.96 11748 26.91
2020-08-17 18-46-14-435753 1515 12228211 268 46.26 11760 26.91
2020-08-17 18-46-20-519248 1516 12234300 238 40.82 11766 26.91
2020-08-17 18-46-25-794992 1517 12239581 270 46.71 11773 26.70
2020-08-17 18-46-29-830024 1518 12243618 334 61.44 11781 26.91
2020-08-17 18-46-30-435819 1519 12244224 176 30.09 11787 26.91
2020-08-17 18-46-30-582447 1520 12244372 167 28.76 11793 26.70
2020-08-17 18-46-58-583669 1521 12272398 206 35.07 11807 27.13
2020-08-17 18-47-11-018209 1522 12284844 96 21.67 11819 26.91
2020-08-17 18-47-18-032411 1523 12291863 231 39.55 11825 27.13
2020-08-17 18-47-21-863938 1524 12295698 124 23.92 11832 26.70
2020-08-17 18-47-25-404292 1525 12299242 184 31.36 11838 26.91
2020-08-17 18-47-37-151441 1526 12311001 81 20.25 11847 26.70
2020-08-17 18-47-42-258822 1527 12316110 273 47.25 11858 27.13
2020-08-17 18-47-47-923044 1528 12321780 56 16.76 11865 26.91
2020-08-17 18-47-48-621886 1529 12322480 295 51.75 11871 26.91
2020-08-17 18-47-52-006942 1530 12325867 241 41.39 11878 26.91
2020-08-17 18-47-53-448733 1531 12327310 248 42.69 11885 27.13
2020-08-17 18-47-57-335492 1532 12331200 396 85.28 11892 27.13
2020-08-17 18-48-00-952782 1533 12334819 222 37.96 11900 26.70
2020-08-17 18-48-18-446206 1534 12352329 294 51.51 11908 26.70
2020-08-17 18-48-21-567673 1535 12355453 220 37.58 11914 26.91
2020-08-17 18-48-48-361067 1536 12382271 184 31.36 11928 27.13
2020-08-17 18-49-09-191510 1537 12403119 211 35.96 11937 26.91
2020-08-17 18-49-20-684564 1538 12414622 204 34.73 11947 26.91
2020-08-17 18-49-36-808097 1539 12430759 143 25.74 11955 26.91
2020-08-17 18-49-43-816735 1540 12437774 140 25.42 11961 26.91
2020-08-17 18-50-04-547570 1541 12458523 192 32.67 11973 26.91
2020-08-17 18-50-07-148393 1542 12461123 255 43.96 11981 26.91
2020-08-17 18-50-10-302551 1543 12464283 401 87.91 11988 26.91
2020-08-17 18-50-12-486989 1544 12466469 192 32.67 11994 27.13
2020-08-17 18-50-17-880556 1545 12471868 184 31.36 12000 26.91
2020-08-17 18-50-19-033182 1546 12473021 316 56.81 12007 27.13
2020-08-17 18-50-37-117550 1547 12491121 192 32.67 12019 26.91
2020-08-17 18-50-59-746647 1548 12513771 211 35.96 12029 26.70
2020-08-17 18-51-07-177434 1549 12521207 209 35.61 12036 26.91
2020-08-17 18-51-09-180560 1550 12523212 368 72.93 12042 26.70
2020-08-17 18-51-17-054301 1551 12531093 236 40.44 12048 26.91
2020-08-17 18-51-37-066394 1552 12551122 188 32.01 12060 27.13
2020-08-17 18-52-11-040067 1553 12585125 252 43.42 12077 26.91
2020-08-17 18-52-17-371568 1554 12591463 167 28.76 12085 26.91
2020-08-17 18-52-17-826315 1555 12591918 163 28.20 12091 27.13
2020-08-17 18-52-18-394219 1556 12592485 508 144.95 12097 26.48
2020-08-17 18-52-19-728237 1557 12593821 167 28.76 12104 26.91
2020-08-17 18-52-28-135531 1558 12602235 206 35.07 12113 27.34
2020-08-17 18-52-33-814559 1559 12607920 192 32.67 12120 27.13
2020-08-17 18-52-36-904722 1560 12611013 184 31.36 12127 27.13
2020-08-17 18-52-40-114571 1561 12614225 248 42.69 12134 27.13
2020-08-17 18-52-48-938460 1562 12623056 227 38.83 12143 26.70
2020-08-17 18-52-54-767970 1563 12628891 451 113.08 12150 27.34
2020-08-17 18-53-05-746384 1564 12639879 287 50.23 12162 27.34
2020-08-17 18-53-17-010663 1565 12651153 216 36.85 12171 27.02
2020-08-17 18-53-17-380708 1566 12651524 275 47.73 12177 27.34
2020-08-17 18-53-20-017730 1567 12654163 241 41.39 12183 26.91
2020-08-17 18-53-30-767593 1568 12664922 240 41.21 12190 27.34
2020-08-17 18-53-35-030914 1569 12669188 71 19.06 12197 27.34
2020-08-17 18-53-41-808949 1570 12675973 295 51.75 12204 27.34
2020-08-17 18-53-44-214379 1571 12678381 56 16.76 12210 26.91
2020-08-17 18-53-48-622525 1572 12682792 167 28.76 12217 27.13
2020-08-17 18-53-54-420196 1573 12688595 135 24.92 12227 27.45
2020-08-17 18-53-58-790168 1574 12692969 192 32.67 12235 26.91
2020-08-17 18-54-03-109417 1575 12697292 142 25.64 12241 27.34
2020-08-17 18-54-27-171470 1576 12721375 220 37.58 12252 27.13
2020-08-17 18-54-38-679137 1577 12732893 143 25.74 12262 27.34
2020-08-17 18-54-41-351922 1578 12735567 391 82.35 12268 27.13
2020-08-17 18-54-49-722239 1579 12743945 240 41.21 12276 26.91
2020-08-17 18-54-57-116361 1580 12751345 231 39.55 12284 27.34
2020-08-17 18-54-59-242653 1581 12753474 243 41.74 12291 27.13
2020-08-17 18-55-07-101665 1582 12761339 198 33.69 12300 27.13
2020-08-17 18-55-17-671066 1583 12771918 204 34.73 12313 27.13
2020-08-17 18-55-21-864599 1584 12776115 220 37.58 12319 27.13
2020-08-17 18-55-30-037907 1585 12784296 193 32.84 12326 27.13
2020-08-17 18-55-35-530280 1586 12789793 224 38.29 12333 26.91
2020-08-17 18-55-37-990025 1587 12792256 358 69.10 12339 26.91
2020-08-17 18-55-38-712731 1588 12792978 339 62.98 12345 27.45
2020-08-17 18-55-45-933085 1589 12800205 364 71.71 12355 26.91
2020-08-17 18-55-50-380978 1590 12804658 167 28.76 12362 27.45
2020-08-17 18-55-52-260233 1591 12806538 167 28.76 12368 26.91
2020-08-17 18-55-59-530866 1592 12813815 255 43.96 12375 27.24
2020-08-17 18-56-26-540380 1593 12840848 199 33.86 12386 27.13
2020-08-17 18-56-26-620113 1594 12840927 432 101.61 12392 27.13
2020-08-17 18-56-36-381569 1595 12850698 108 22.63 12402 27.24
2020-08-17 18-56-37-167545 1596 12851484 252 43.42 12409 27.24
2020-08-17 18-57-13-634367 1597 12887983 198 33.69 12427 26.91
2020-08-17 18-57-30-650625 1598 12905013 195 33.17 12436 26.91
2020-08-17 18-57-39-194305 1599 12913564 273 47.25 12445 27.13
2020-08-17 18-57-42-197774 1600 12916571 225 38.48 12453 27.02
2020-08-17 18-57-53-970917 1601 12928354 176 30.09 12461 27.24
2020-08-17 18-57-57-060717 1602 12931446 177 30.25 12469 27.24
2020-08-17 18-58-18-494687 1603 12952899 312 55.68 12482 27.24
2020-08-17 18-58-19-841536 1604 12954246 192 32.67 12489 27.13
2020-08-17 18-58-24-348947 1605 12958757 167 28.76 12499 27.34
2020-08-17 18-58-27-717581 1606 12962131 56 16.76 12505 27.13
2020-08-17 18-58-39-603935 1607 12974027 409 91.12 12517 27.45
2020-08-17 18-58-46-804797 1608 12981234 231 39.55 12526 27.45
2020-08-17 18-58-48-079801 1609 12982510 248 42.69 12532 27.13
2020-08-17 18-58-55-811422 1610 12990247 547 162.22 12539 26.91
2020-08-17 18-58-56-480597 1611 12990917 188 32.01 12545 26.91
2020-08-17 18-58-58-668701 1612 12993108 216 36.85 12551 27.34
2020-08-17 18-59-20-994263 1613 13015453 216 36.85 12563 27.34
2020-08-17 18-59-23-867672 1614 13018329 193 32.84 12569 27.13
2020-08-17 18-59-30-432683 1615 13024900 147 26.19 12575 26.91
2020-08-17 18-59-30-934834 1616 13025402 300 52.79 12582 27.13
2020-08-17 18-59-32-587324 1617 13027056 254 43.77 12588 27.34
2020-08-17 18-59-57-202137 1618 13051693 163 28.20 12601 27.13
2020-08-17 19-00-00-058217 1619 13054552 184 31.36 12608 27.24
2020-08-17 19-00-05-581661 1620 13060079 159 27.66 12615 27.24
2020-08-17 19-00-08-341604 1621 13062842 252 43.42 12621 27.45
2020-08-17 19-00-16-387577 1622 13070894 209 35.61 12631 27.34
2020-08-17 19-00-32-037580 1623 13086558 287 50.23 12641 27.34
2020-08-17 19-00-46-509418 1624 13101042 230 39.39 12650 26.91
2020-08-17 19-00-48-638161 1625 13103173 103 22.23 12656 27.24
2020-08-17 19-00-55-179959 1626 13109721 108 22.63 12664 27.13
2020-08-17 19-00-58-780922 1627 13113325 236 40.44 12671 27.45
2020-08-17 19-01-00-366012 1628 13114884 246 42.30 12677 26.91
2020-08-17 19-01-00-377979 1629 13114903 134 24.82 12683 27.34
2020-08-17 19-01-36-059602 1630 13150636 252 43.42 12697 27.34
2020-08-17 19-01-44-601756 1631 13159185 259 44.69 12706 27.13
2020-08-17 19-01-51-867055 1632 13166457 376 76.43 12713 27.34
2020-08-17 19-01-59-440288 1633 13174037 177 30.25 12722 27.34
2020-08-17 19-02-30-619627 1634 13205243 207 35.26 12734 27.34
2020-08-17 19-02-37-726017 1635 13212355 158 27.53 12743 27.34
2020-08-17 19-02-50-452932 1636 13225094 207 35.26 12751 27.34
2020-08-17 19-02-50-532988 1637 13225172 248 42.69 12757 27.34
2020-08-17 19-02-57-057776 1638 13231704 231 39.55 12767 27.34
2020-08-17 19-03-08-984081 1639 13243640 204 34.73 12774 27.13
2020-08-17 19-03-19-902345 1640 13254568 263 45.37 12784 27.34
2020-08-17 19-03-26-368448 1641 13261040 207 35.26 12791 27.34
2020-08-17 19-03-28-298126 1642 13262971 167 28.76 12797 27.45
2020-08-17 19-03-44-147625 1643 13278835 255 43.96 12809 27.45
2020-08-17 19-03-48-283585 1644 13282974 319 57.64 12815 27.34
2020-08-17 19-03-48-723410 1645 13283415 192 32.67 12822 27.34
2020-08-17 19-03-48-914190 1646 13283606 204 34.73 12828 27.34
2020-08-17 19-03-50-076038 1647 13284768 163 28.20 12834 27.13
2020-08-17 19-03-54-139313 1648 13288836 225 38.48 12841 26.91
2020-08-17 19-03-54-277943 1649 13288974 236 40.44 12847 27.34
2020-08-17 19-04-26-178854 1650 13320902 240 41.21 12862 27.34
2020-08-17 19-04-30-782588 1651 13325510 179 30.55 12871 27.24
2020-08-17 19-04-46-758319 1652 13341500 240 41.21 12886 26.91
2020-08-17 19-04-50-799616 1653 13345545 268 46.26 12892 27.34
2020-08-17 19-04-58-212756 1654 13352965 135 24.92 12898 27.45
2020-08-17 19-05-00-523607 1655 13355278 204 34.73 12904 27.34
2020-08-17 19-05-14-810554 1656 13369576 216 36.85 12913 27.34
2020-08-17 19-05-18-387538 1657 13373156 270 46.71 12920 26.91
2020-08-17 19-05-24-719582 1658 13379493 216 36.85 12927 27.34
2020-08-17 19-05-30-179682 1659 13384958 295 51.75 12935 27.34
2020-08-17 19-05-31-248517 1660 13386029 268 46.26 12942 27.34
2020-08-17 19-05-33-192457 1661 13387974 327 59.28 12948 27.34
2020-08-17 19-05-42-126694 1662 13396917 300 52.79 12955 27.34
2020-08-17 19-05-42-579552 1663 13397369 307 54.48 12962 27.13
2020-08-17 19-05-50-343064 1664 13405140 209 35.61 12970 27.24
2020-08-17 19-05-58-697989 1665 13413500 675 317.99 12978 27.34
